browser_session_id	Referrer	LandingPage	SEARCH_TERM_FLAG	EXTERNAL_SEARCH_FLAG	INTERNAL_SEARCH_FLAG	Browser	OS	DayOfWeek	TimeofDay	TOS	NOP	Logged_in_status	ISP	QFF	CIS	SMARTPHONE	BRANDS	DEALS	PREPAID	RECHARGE	SIMCARD	NETWORK	BROADBAND	BUNDLE	HOMEPHONE	FIXEDLINE	PURCHASE_FLAG	geo_variable_region	device_details
7965629023965448-1366759103997	Google	PRODUCT	1	1	0	Safari	Mac	2	10	1360	18	1	OTHER	OTHER	OTHER	SMARTPHONE	BRANDS	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	1	South Australia	M
7988986577975701-1366618107816	OPTUS	HOME	1	1	0	MSIE	Windows	0	19	3168	30	1	Optus Internet Pty Ltd	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	OTHER	OTHER	OTHER	1	Victoria	U
8017273230943829-1366994338242	OTHER	HOME	0	1	0	Chrome	Windows	4	10	12078	9	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	OTHER	OTHER	OTHER	1	New South Wales	U
8050151383497142-1366958248780	OTHER	HOME	0	0	0	Firefox	Windows	4	17	275	7	0	SingTel Optus Pty Ltd	OTHER	OTHER	SMARTPHONE	BRANDS	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	1	Victoria	U
8127040831065773-1366692331883	Google	PRODUCT	1	1	0	MSIE	Windows	1	15	1386	7	0	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	PREPAID	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	1	New South Wales	D
8165946446824819-1367152586470	OTHER	HOME	0	0	0	Chrome	Windows	6	23	723	12	1	Optus	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	1	Victoria	U
8168164596427232-1366939216239	OTHER	OTHER	0	0	0	Chrome	Windows	4	12	2749	11	0	Optus Internet Pty Ltd	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	1	undefined	D
8186913134995848-1366715751164	OTHER	HOME	0	0	0	Chrome	Windows	1	22	757	8	0	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	BUNDLE	OTHER	OTHER	1	New South Wales	U
8230365290298909-1366792348954	OPTUS	HOME	1	1	0	MSIE	Windows	2	19	3860	35	0	Primus Telecommunications	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	NETWORK	BROADBAND	BUNDLE	HOMEPHONE	OTHER	1	Victoria	U
8243271973915398-1366874520990	OTHER	HOME	0	0	0	Safari	Mac	3	18	1852	26	1	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	OTHER	OTHER	OTHER	1	Queensland	U
8249783194351608-1367046998017	OPTUS	HOME	1	1	0	MSIE	Windows	5	18	21599	16	1	TPG Internet Pty Ltd.	OTHER	OTHER	SMARTPHONE	BRANDS	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	BUNDLE	OTHER	OTHER	1	Victoria	U
8433849505682682-1366858280135	OTHER	HOME	0	0	0	Firefox	Mac	3	13	2550	25	1	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	SIMCARD	OTHER	OTHER	OTHER	OTHER	OTHER	1	undefined	U
8450884791091084-1367143675267	Google	HOME	1	1	0	Safari	Mac	6	21	1491	32	1	iiNet Limited	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	SIMCARD	OTHER	BROADBAND	OTHER	OTHER	OTHER	1	New South Wales	U
8465421407017857-1367088726192	Google	PRODUCT	0	0	0	Chrome	Windows	6	5	1929	22	1	Telstra Internet	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	1	Victoria	D
8476334062870592-1366711096007	OTHER	HOME	0	0	0	Safari	Mac	1	20	70911	21	1	Internode	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	1	New South Wales	U
8529958579888646-1367031163451	OTHER	HOME	0	0	0	Firefox	Windows	5	13	8664	9	1	iiNet Limited	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	1	Western Australia	U
1763660228168247-1366591409465	Google	HOME	1	0	0	MSIE	Windows	0	11	458	4	1	Telstra Internet	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	1	New South Wales	U
1765977732266342-1366943205973	OPTUS	PRODUCT	0	0	0	Firefox	Windows	4	13	1037	5	0	SingTel Optus Pty Ltd	OTHER	OTHER	SMARTPHONE	BRANDS	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	1	Victoria	D
1787158730439841-1366866432046	OTHER	HOME	0	0	0	Chrome	Windows	3	16	1617	16	1	Telstra Internet	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	OTHER	OTHER	OTHER	1	Queensland	U
1822970958892256-1366767171884	OTHER	HOME	0	0	0	Chrome	Mac	2	12	30719	51	1	Optus	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	NETWORK	BROADBAND	BUNDLE	OTHER	OTHER	1	New South Wales	M
1971202115436528-1366668324584	Google	PRODUCT	1	1	0	MSIE	Windows	1	9	5422	17	1	SingTel Optus Pty Ltd	OTHER	OTHER	SMARTPHONE	BRANDS	DEALS	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	1	Victoria	D
2051328577011004-1367036261288	Google	HOME	1	1	0	MSIE	Windows	5	15	830	5	0	Telstra Internet	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	1	New South Wales	U
2076692339032888-1366635642957	OTHER	HOME	0	0	0	Safari	Mac	1	0	600	8	1	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	1	Western Australia	U
2087576668709516-1366806753204	Google	PRODUCT	1	1	0	Chrome	Windows	2	23	912	23	1	Telstra Internet	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	1	New South Wales	D
2134350715205073-1366857880119	OTHER	HOME	0	0	0	Chrome	Windows	3	13	702	21	1	TPG Internet Pty Ltd.	OTHER	OTHER	SMARTPHONE	OTHER	DEALS	OTHER	OTHER	SIMCARD	OTHER	OTHER	OTHER	OTHER	OTHER	1	Victoria	U
2155606553424149-1366932080049	OTHER	OTHER	0	0	0	Chrome	Windows	4	10	305	4	1	TPG Internet Pty Ltd.	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	1	New South Wales	D
2181102044118629-1366778432646	OTHER	HOME	0	0	0	Firefox	Windows	1	15	7353	16	0	Telstra Internet	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	1	undefined	U
2225688265170902-1367093523926	OptusZoo	PRODUCT	0	0	0	Safari	Mac	6	7	20006	18	1	TPG Internet Pty Ltd.	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	1	New South Wales	M
2407125137347096-1366938188234	OPTUS	PRODUCT	0	0	0	MSIE	Windows	4	12	486	5	0	Optus Internet Pty Ltd	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	OTHER	OTHER	OTHER	1	undefined	D
2416572221554815-1366759240983	OTHER	PRODUCT	0	0	0	Chrome	Mac	2	10	619	7	1	Internode	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	1	Victoria	M
2558477730490267-1366766989674	OTHER	HOME	0	0	0	Safari	Mac	2	12	7265	8	0	TPG Internet Pty Ltd.	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	1	Victoria	U
2558691746981861-1367027541676	Google	HOME	1	1	0	Firefox	Windows	5	12	844	12	1	TPG Internet Pty Ltd.	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	1	New South Wales	U
2678757032845169-1366647752375	OPTUS	PRODUCT	1	1	0	Safari	Mac	1	3	1807	5	0	Optus Internet Pty Ltd	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	1	undefined	M
2769866359332358-1366935325665	OPTUS	HOME	0	0	0	MSIE	Windows	4	11	5080	20	0	SingTel Optus Pty Ltd	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	OTHER	OTHER	OTHER	1	Victoria	U
2819269342775590-1366964532905	OTHER	HOME	0	0	0	MSIE	Windows	4	19	553	7	1	Telstra Internet	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	1	South Australia	U
2923508705930459-1366812945142	Google	PRODUCT	1	0	0	Firefox	Windows	3	1	1463	23	1	Telstra Internet	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	1	Victoria	D
2976927382405847-1367026239177	Google	HOME	1	1	0	Safari	Mac	5	12	2205	42	1	Telstra Internet	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	PREPAID	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	1	Western Australia	U
2985604370478540-1367050980748	Google	PRODUCT	1	1	0	Chrome	Windows	5	19	6203	21	1	TPG Internet Pty Ltd.	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	BUNDLE	OTHER	OTHER	1	New South Wales	D
3026447864249348-1366865005547	Google	PRODUCT	0	0	0	Chrome	Windows	3	15	10118	34	1	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	OTHER	OTHER	OTHER	1	undefined	D
3046451322734356-1366710349663	OTHER	HOME	0	1	0	Chrome	Windows	1	20	911	25	0	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	1	Victoria	U
0863932329230010-1364766832553	Google	HOME	1	1	0	Chrome	Windows	0	8	110	3	0	Optus Internet Pty Ltd	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	U
086401047417894-1365050483534	Google	HOME	1	1	0	Safari	Mac	3	15	164	4	1	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
0864069258680155-1364869561521	OTHER	HOME	0	0	0	MSIE	Windows	1	13	191	5	1	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
0864174270848911-1365150395247	OTHER	HOME	0	0	0	MSIE	Windows	4	19	48	3	1	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	U
0864447113585091-1365374691775	OTHER	HOME	0	0	0	MSIE	Windows	0	9	19442	14	1	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
0864620038773864-1365303814019	OTHER	HOME	0	1	0	Safari	Mac	6	14	59	6	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	OTHER	OTHER	OTHER	0	Queensland	M
0864632712501950-1364812836478	OPTUS	HOME	1	1	0	MSIE	Windows	1	0	333	2	1	Optus Internet Pty Ltd	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	U
0864804673474282-1364984300103	OTHER	HOME	0	0	0	Chrome	Windows	2	21	3007	20	1	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
0864862399175763-1364900857905	OTHER	HOME	0	0	0	Chrome	Windows	1	22	44	2	1	iiNet Limited	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Queensland	U
0865546931933599-1364990033151	Google	HOME	1	0	0	Firefox	Mac	2	22	36	2	0	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	OTHER	OTHER	OTHER	0	New South Wales	U
0865725537970124-1365018632204	OTHER	HOME	0	0	0	MSIE	Windows	2	12	527	2	0	Optus Internet Pty Ltd	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	U
0865782019682228-1365035383921	Google	PRODUCT	1	1	0	Chrome	Windows	3	11	566	4	0	Telstra Internet	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	D
0865907059051096-1365247277674	OTHER	HOME	0	0	0	Chrome	Windows	5	22	1123	5	1	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Queensland	U
0865938831120729-1365063483250	OTHER	HOME	0	0	0	Chrome	Windows	3	19	207	8	1	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
0866144231076871-1364878861255	Google	HOME	1	1	0	MSIE	Windows	1	16	473	13	1	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Western Australia	U
0866159873548895-1365300791201	Google	HOME	1	1	0	Chrome	Mac	6	13	1558601	9	1	iiNet Limited	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	NETWORK	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
0866665820984688-1364885466739	OTHER	HOME	0	0	0	MSIE	Windows	1	17	56	2	0	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
0867220314685255-1365284049972	OTHER	PRODUCT	0	0	0	Chrome	Windows	6	8	127	5	1	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	NETWORK	OTHER	OTHER	OTHER	OTHER	0	Queensland	D
0867416004251299-1365043584171	Google	HOME	1	1	0	MSIE	Windows	3	13	43	4	0	OTHER	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	PREPAID	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
0867537248246410-1365224479354	OptusZoo	PRODUCT	0	0	0	MSIE	Windows	5	16	47	4	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	PREPAID	OTHER	OTHER	OTHER	BROADBAND	OTHER	OTHER	OTHER	0	New South Wales	D
0867545728614744-1364966328293	OTHER	HOME	0	0	0	Firefox	Windows	2	13	745	13	1	TPG Internet Pty Ltd.	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
0867779310791677-1365068909308	OTHER	HOME	0	0	0	MSIE	Windows	3	20	108	6	1	Optus Internet Pty Ltd	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	U
0868508277048492-1365259650127	Google	PRODUCT	1	1	0	MSIE	Windows	6	1	199	8	0	Optus	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	D
0868878808604278-1365115997736	Google	HOME	1	1	0	MSIE	Windows	4	9	351	11	0	iiNet Limited	OTHER	OTHER	SMARTPHONE	BRANDS	DEALS	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
0868919296190142-1365251480205	OTHER	HOME	0	0	0	Safari	Mac	5	23	360	9	0	TPG Internet Pty Ltd.	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
0870727400761097-1365199936392	OTHER	PRODUCT	0	0	0	Chrome	Windows	5	9	9	2	0	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	PREPAID	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	D
0871004510538119-1365374954277	OTHER	PRODUCT	0	0	0	Firefox	Windows	0	9	14353	34	1	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	OTHER	OTHER	OTHER	0	Victoria	D
0871174444910138-1364940376775	OTHER	HOME	0	0	0	Chrome	Windows	2	9	308	9	1	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Queensland	U
0871596729472863-1364803989296	OTHER	OTHER	0	0	0	MSIE	Windows	0	19	126	2	0	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
0871782356407493-1365074500162	Google	PRODUCT	0	0	0	Safari	Mac	3	22	140	3	0	Telstra Internet	OTHER	OTHER	SMARTPHONE	BRANDS	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	M
0871852856894997-1365198520276	Google	HOME	1	1	0	MSIE	Windows	5	8	912	8	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
0872176849874108-1364865217346	Google	HOME	1	1	0	MSIE	Windows	1	12	6141	11	0	OTHER	OTHER	OTHER	SMARTPHONE	BRANDS	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
0872225859756571-1364954293322	Google	HOME	1	1	0	MSIE	Windows	2	12	15483	7	0	iiNet Limited	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Western Australia	U
0872612459120615-1365143544546	OTHER	OTHER	0	0	0	MSIE	Windows	4	17	155	3	0	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Western Australia	U
0872671958177705-1364993641217	OTHER	HOME	0	0	0	Firefox	Windows	2	23	814	20	1	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	SIMCARD	NETWORK	OTHER	OTHER	OTHER	OTHER	0	Tasmania	U
0872959192938140-1365151159777	OPTUS	HOME	0	0	0	MSIE	Windows	4	19	445	6	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Queensland	U
0873452431987971-1365116768299	Google	PRODUCT	1	1	0	Safari	Mac	4	10	1135	6	0	Primus Telecommunications	OTHER	OTHER	OTHER	OTHER	OTHER	PREPAID	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	M
0874188393690740-1364905890049	OTHER	HOME	0	0	0	MSIE	Windows	1	23	366	2	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Queensland	U
0874535373877734-1365130858444	OTHER	HOME	0	0	0	Chrome	Windows	4	14	522	11	1	Optus Internet Pty Ltd	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	U
0874564261039881-1364920489814	OPTUS	PRODUCT	0	0	0	MSIE	Windows	2	3	116	2	0	TPG Internet Pty Ltd.	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Western Australia	U
0874780358280986-1365072586914	OTHER	HOME	0	0	0	Chrome	Windows	3	21	49	2	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
0875584746245294-1365051837821	Google	PRODUCT	1	1	0	Chrome	Mac	3	16	1	2	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	OTHER	OTHER	OTHER	0	Western Australia	M
0875899847745639-1365221319064	OPTUS	OTHER	0	0	0	Firefox	Windows	5	15	333	2	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	D
0875935915391892-1365142630569	OTHER	HOME	0	0	0	Chrome	Windows	4	17	216	8	0	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	OTHER	OTHER	OTHER	0	Western Australia	U
0876669997815042-1365145042001	OTHER	PRODUCT	0	0	0	Safari	Mac	4	17	277455	4	0	iiNet Limited	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Western Australia	M
0876830107033331-1364876228034	Google	OTHER	1	0	0	Firefox	Windows	1	15	20	3	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
0877195643109312-1364953243708	OTHER	PRODUCT	0	0	0	MSIE	Windows	2	12	284	6	1	Dodo Australia	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	D
0877311138750011-1364879032538	OPTUS	OTHER	1	0	0	Firefox	Windows	1	16	751	3	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Western Australia	D
0877325925976038-1365326322986	OTHER	PRODUCT	0	0	0	Safari	Mac	6	20	139	4	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	NETWORK	OTHER	OTHER	OTHER	OTHER	0	Western Australia	M
0877388119697570-1365308017584	OPTUS	HOME	0	0	0	Safari	Mac	6	15	621	9	0	Telstra Internet	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
0877757132689263-1365053365181	OptusZoo	HOME	0	0	0	Firefox	Windows	3	16	112	5	1	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	NETWORK	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
0878293679373755-1364977560877	OptusZoo	PRODUCT	0	0	0	Firefox	Windows	2	19	596	21	1	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	NETWORK	BROADBAND	BUNDLE	OTHER	OTHER	0	Western Australia	D
0878346790087344-1365120423728	OTHER	HOME	0	0	0	MSIE	Windows	4	11	4796	29	1	SingTel Optus Pty Ltd	OTHER	OTHER	OTHER	OTHER	OTHER	PREPAID	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
0878388795536011-1364986173661	Google	OTHER	0	0	0	Chrome	Windows	2	21	40	3	0	iiNet Limited	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Western Australia	D
0878999740864153-1364904895984	Google	HOME	1	1	0	MSIE	Windows	1	23	58	2	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
0879362358245998-1364902201792	OTHER	PRODUCT	0	0	0	Safari	Mac	1	22	450	9	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	BUNDLE	OTHER	OTHER	0	Western Australia	M
0879712386522442-1365067448670	Google	HOME	0	0	0	Chrome	Windows	3	20	14	3	0	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	PREPAID	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	U
0880309841595590-1365115520927	OPTUS	HOME	1	1	0	Safari	Mac	4	9	5920	3	0	Internode	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
0880405758507549-1364814723730	Google	HOME	1	1	0	Safari	Mac	3	12	80	3	1	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	South Australia	U
0880797019954939-1364850952310	OPTUS	HOME	0	0	0	MSIE	Windows	1	8	3529	37	0	Optus	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	PREPAID	OTHER	OTHER	OTHER	OTHER	BUNDLE	OTHER	OTHER	0	Queensland	U
0880841677115689-1365213057547	OTHER	OTHER	0	0	0	MSIE	Windows	5	12	1558	22	1	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Australian Capital Territory	D
0881520954426378-1364867053651	OTHER	PRODUCT	0	0	0	Chrome	Windows	1	12	44	2	0	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	D
0883009977901552-1365057731652	OTHER	HOME	0	0	0	MSIE	Windows	3	17	525	12	1	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
0883549799127341-1364867739257	Google	HOME	1	0	0	Firefox	Windows	1	12	3902	8	0	Internode	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	OTHER	OTHER	OTHER	0	Victoria	U
